name,0,1,2,3,4,5,6,7,8,9,10,converged
DESY3RM-39601,500.0,515.8157645552002,498.1286484744136,519.7125809364163,529.9821928718482,529.9821928718482,529.9821928718482,529.9821928718482,529.9821928718482,529.9821928718482,529.9821928718482,True
DESY3RM-40020,500.0,545.173370412828,550.2536454151261,547.6282767907495,551.227321980061,551.227321980061,551.227321980061,551.227321980061,551.227321980061,551.227321980061,551.227321980061,True
DESY3RM-40580,500.0,465.7006165082569,407.8041413976131,185.60514001103758,,,,,,,,False
DESY3RM-40719,500.0,308.68569289590647,520.2942326378962,692.468620067705,686.8701097221324,686.8701097221324,686.8701097221324,686.8701097221324,686.8701097221324,686.8701097221324,686.8701097221324,True
DESY3RM-40729,500.0,451.8265979787912,140.928110857235,319.4169608355801,677.8394840400589,,,,,,,False
DESY3RM-41005,500.0,454.1949729983111,584.0235616710667,410.3608529759152,,,,,,,,False
DESY3RM-41147,500.0,35.36398236359208,,,,,,,,,,False
DESY3RM-41253,500.0,317.4820509500834,246.6346823542447,277.8078159576266,279.1101512072183,279.1101512072183,279.1101512072183,279.1101512072183,279.1101512072183,279.1101512072183,279.1101512072183,True
DESY3RM-41340,500.0,160.45148834932283,523.5327375616926,177.6734230932089,101.66843060906425,,,,,,,False
DESY3RM-41522,500.0,541.4198426946685,554.7488042101096,567.3859242909299,539.7012054322372,539.7012054322372,539.7012054322372,539.7012054322372,539.7012054322372,539.7012054322372,539.7012054322372,True
DESY3RM-41771,500.0,,,,,,,,,,,False
DESY3RM-42000,500.0,,,,,,,,,,,False
DESY3RM-42310,500.0,161.585813358153,,,,,,,,,,False
DESY3RM-42319,500.0,255.36578266531734,559.1443399918008,226.03214472131427,634.3034579607727,339.52240856428875,708.9311253155083,414.9563448489512,717.9514975356313,205.50017999970893,217.18704502720269,True
DESY3RM-42433,500.0,189.98664885491164,540.9039543633739,269.4515771351225,741.7489010224762,675.6746616061217,675.6746616061217,675.6746616061217,675.6746616061217,675.6746616061217,675.6746616061217,True
DESY3RM-42522,500.0,682.7897875885469,505.4006869576156,654.105076420505,572.522557954205,241.89647837669548,673.0413055585158,514.8121305896728,658.7101315178232,578.2464287251989,1096.760273099162,False
DESY3RM-42820,500.0,523.0961098835218,598.18304437403,592.1999293763645,73.12625401741573,,,,,,,False
DESY3RM-43191,500.0,518.0299560988186,526.0865530472066,514.3285419547648,525.0168908911079,525.0168908911079,525.0168908911079,525.0168908911079,525.0168908911079,525.0168908911079,525.0168908911079,True
DESY3RM-43219,500.0,792.494506969107,418.6091470134139,654.85954002874,443.133799642311,708.6213533453218,420.68301099273185,654.3888660292939,446.59201273504596,709.0005480156517,419.24055904445845,False
DESY3RM-43301,500.0,293.35362288058275,534.4693132670931,1416.791898184547,791.3448643361819,,,,,,,False
DESY3RM-43326,500.0,,,,,,,,,,,False
DESY3RM-43367,500.0,24.492699701155562,,,,,,,,,,False
DESY3RM-43431,500.0,553.7706251716442,638.2292363774201,581.0644623380799,658.3344657771371,597.9426941743519,597.942694174352,597.9426941743521,597.9426941743523,597.9426941743524,597.9426941743524,True
DESY3RM-43439,500.0,,,,,,,,,,,False
DESY3RM-43717,500.0,122.90519840232477,449.93114647421925,139.0781452484444,426.3749911029101,401.2739878894105,401.2739878894105,401.2739878894105,401.2739878894105,401.2739878894105,401.2739878894105,True
DESY3RM-43812,500.0,621.6245473317466,654.1470889135732,581.3135603849976,615.7265641803425,615.7265641803425,615.7265641803425,615.7265641803425,615.7265641803425,615.7265641803425,615.7265641803425,True
DESY3RM-44335,500.0,,,,,,,,,,,False
DESY3RM-45024,500.0,211.84884285585684,515.1387360909686,208.5743845666079,467.7972161669468,346.88606541318273,878.5066368505688,24.966204775501655,,,,False
DESY3RM-45148,500.0,80.8135381697814,399.6328190374987,552.5036244064488,191.21561915695366,707.5592408571526,,,,,,False
DESY3RM-45172,500.0,145.05489080479927,462.1088979755511,46.522806880092986,,,,,,,,False
DESY3RM-45213,500.0,158.54473784996648,,,,,,,,,,False
DESY3RM-45719,500.0,712.0278597795442,773.3864532438599,728.015590300252,900.8404372195491,722.1830631605112,799.0568872651776,830.730345466498,830.730345466498,830.730345466498,830.730345466498,True
DESY3RM-46025,500.0,558.2005735199774,325.63156145539944,142.3376154755442,464.3598537303674,242.10206736948408,24.890474185950428,,,,,False
DESY3RM-46216,500.0,490.37470386193274,496.9500749358848,511.4348907466313,535.5495254714365,535.5495254714365,535.5495254714365,535.5495254714365,535.5495254714365,535.5495254714365,535.5495254714365,True
DESY3RM-46289,500.0,,,,,,,,,,,False
DESY3RM-46410,500.0,452.24107192991517,,,,,,,,,,False
DESY3RM-46474,500.0,902.3247941493646,275.3595727564459,,,,,,,,,False
DESY3RM-46567,500.0,678.9045183987964,178.42451796534908,589.7608755638308,158.1180342961281,,,,,,,False
DESY3RM-46650,500.0,1501.9622238837603,461.8884438872468,50.75670481152029,,,,,,,,False
DESY3RM-46664,500.0,618.4243035853603,446.20940680566565,653.9531168307446,447.5606883707988,669.9250267960792,447.53923586807315,684.1889369777591,447.426981289199,677.3400493250596,446.61214592490654,False
DESY3RM-47138,500.0,68.40138696332659,,,,,,,,,,False
DESY3RM-47142,500.0,407.7796213717603,387.410996108825,385.20964463214267,388.80922811488523,388.80922811488523,388.80922811488523,388.80922811488523,388.80922811488523,388.80922811488523,388.80922811488523,True
DESY3RM-47337,500.0,379.8635882807312,100.51999201165704,,,,,,,,,False
DESY3RM-48002,500.0,197.50178562505408,224.26065393286567,201.07231339081423,197.3121904592452,197.3121904592452,197.3121904592452,197.3121904592452,197.3121904592452,197.3121904592452,197.3121904592452,True
DESY3RM-48108,500.0,642.5495659229273,642.611656044029,642.4332971060704,642.439068947333,642.439068947333,642.439068947333,642.439068947333,642.439068947333,642.439068947333,642.439068947333,True
DESY3RM-48151,500.0,,,,,,,,,,,False
DESY3RM-48271,500.0,53.87586072072259,,,,,,,,,,False
DESY3RM-48402,500.0,408.24195140326316,403.52238542344526,403.402299779616,403.5651938349136,403.5651938349136,403.5651938349136,403.5651938349136,403.5651938349136,403.5651938349136,403.5651938349136,True
DESY3RM-48559,500.0,,,,,,,,,,,False
DESY3RM-48589,500.0,47.65752113920427,,,,,,,,,,False
