name,ra,dec,redshift,nH,r500,r500+-,Tx500,Tx500-,Tx500+,Lx500_0.5-2.0,Lx500_0.5-2.0-,Lx500_0.5-2.0+,Lx500_0.01-100.0,Lx500_0.01-100.0-,Lx500_0.01-100.0+,Tx500ce,Tx500ce-,Tx500ce+,Lx500ce_0.5-2.0,Lx500ce_0.5-2.0-,Lx500ce_0.5-2.0+,Lx500ce_0.01-100.0,Lx500ce_0.01-100.0-,Lx500ce_0.01-100.0+
DESY3RM-200239,41.0056631236513,-53.0258480299154,0.13040416,,,,,,,,,,,,,,,,,,,,,
DESY3RM-200828,48.6620957858654,-45.3643230868606,0.15649758,0.0192,808.7102032246373,59.06598443764774,3.360398894,0.4183910809999998,0.558306827,2.0774388250000003e+43,9.292060077605601e+41,1.5511894941588402e+42,5.649116078000001e+43,3.9427130912816204e+42,5.1438507772689003e+42,3.529893289,0.4688895519999998,0.5911139520000002,1.9777978190000002e+43,1.4402800503735602e+42,8.5445829270684e+41,5.494408823000001e+43,6.962647391392341e+42,6.64734167025909e+42
DESY3RM-200987,52.7922792117564,-38.2916455482042,0.24238116,,,,,,,,,,,,,,,,,,,,,
DESY3RM-201346,24.5074809817489,-12.6918750153864,0.28099227,,,,,,,,,,,,,,,,,,,,,
DESY3RM-201525,65.1219995602119,-48.4882780333889,0.21636432,,,,,,,,,,,,,,,,,,,,,
DESY3RM-201609,27.2107505595861,-0.449074689946555,0.26773426,0.025,738.5937751226031,237.65606199109416,3.541441161,1.993271061,-3.541441161,5.3111730260000004e+42,5.3111730260000004e+42,3.3317459456998803e+42,1.5238667870000001e+43,1.305958171260705e+43,2.3215787377674413e+43,3.507156675,1.854214349,-3.507156675,5.1501121980000005e+42,5.15011219799999e+42,-3.7420004414395104e+42,1.4720891080000003e+43,1.4720891080000003e+43,-9.52660070304634e+42
DESY3RM-201784,351.914787456659,-54.7753730173028,0.2995508,,,,,,,,,,,,,,,,,,,,,
DESY3RM-201955,25.3722127732878,-0.0377451604392537,0.25053602,,,,,,,,,,,,,,,,,,,,,
DESY3RM-202089,53.8374443929047,-28.5807179274905,0.11491606,,,,,,,,,,,,,,,,,,,,,
DESY3RM-202647,319.004617175201,-59.4396488450793,0.25576586,,,,,,,,,,,,,,,,,,,,,
DESY3RM-202679,37.5995512306935,-0.926106106967854,0.24309616,,,,,,,,,,,,,,,,,,,,,
DESY3RM-202781,55.9128416881973,-55.1611195634771,0.16923444,,,,,,,,,,,,,,,,,,,,,
DESY3RM-203013,63.9540233461924,-55.4253387726209,0.18036212,,,,,,,,,,,,,,,,,,,,,
DESY3RM-203345,31.560725086744,-5.73383782082089,0.1963122,,,,,,,,,,,,,,,,,,,,,
DESY3RM-204481,16.7551357156517,0.354971816280173,0.28151122,,,,,,,,,,,,,,,,,,,,,
DESY3RM-205067,322.937790921041,-40.4845029012549,0.1560059,,,,,,,,,,,,,,,,,,,,,
DESY3RM-205175,34.874761841636,-6.16704975389776,0.22140466,,,,,,,,,,,,,,,,,,,,,
DESY3RM-205213,83.0914938090211,-26.6593084680632,0.26151797,,,,,,,,,,,,,,,,,,,,,
DESY3RM-205399,30.6818117309788,-6.80238781155192,0.25997657,,,,,,,,,,,,,,,,,,,,,
DESY3RM-205498,37.6449388286495,-5.17888097426309,0.2947363,,,,,,,,,,,,,,,,,,,,,
DESY3RM-205567,355.296506470088,-53.7044208021023,0.22997794,0.0118,664.1617896454663,119.29314747851429,3.890805418,1.138916283,9.095816972,6.563847579000001e+42,6.563847579000001e+42,-6.563847578999981e+42,1.9008386870000002e+43,1.9008386870000002e+43,6.724117688214828e+50,,,,,,,,,
DESY3RM-205762,354.116434534623,-47.5999903026372,0.10488392,0.0112,259.8057086677364,32.05796908340649,0.4319235663,0.0858862152,0.1214972256,7.443189629e+41,3.3300377128185e+41,9.782803655191e+40,1.482925894e+42,4.938128914076901e+41,2.7812478454574e+41,,,,,,,,,
DESY3RM-205896,47.7809084545021,-9.91627922354365,0.27096486,,,,,,,,,,,,,,,,,,,,,
DESY3RM-206018,35.6092273632064,-8.95073202565523,0.16615471,0.0385,723.3481028200772,20.91003771768021,2.725976166,0.1215892890000001,0.1971777919999997,5.480027288e+43,2.83936044060948e+42,2.9308880381665704e+42,1.367554182e+44,1.151603377416215e+43,7.960377270102081e+42,2.369647752,0.385675325,0.703384383,1.4490716440000004e+43,1.4497903249924803e+42,1.9755543419309503e+42,3.433418872e+43,4.59319653677681e+42,7.576053974860371e+42
DESY3RM-206534,17.4385134404426,-15.382180749196,0.2825383,,,,,,,,,,,,,,,,,,,,,
DESY3RM-206935,80.0091378830236,-32.4830559616414,0.2473187,,,,,,,,,,,,,,,,,,,,,
DESY3RM-207366,56.7651420617984,-41.1704841754757,0.10825304,,,,,,,,,,,,,,,,,,,,,
DESY3RM-209180,348.524951174348,-54.1654984191555,0.202666,,,,,,,,,,,,,,,,,,,,,
DESY3RM-209537,83.4740150690179,-54.6706055711469,0.28216833,,,,,,,,,,,,,,,,,,,,,
DESY3RM-209630,332.836830682884,-0.0364398918847554,0.198968,,,,,,,,,,,,,,,,,,,,,
DESY3RM-209934,40.2030315556988,-1.50999537538697,0.16624878,0.0286,487.38233492812714,42.51535676828432,1.365367513,0.173571712,0.3130284999999999,1.069737816e+42,4.8320570607126e+41,6.6084908779874005e+41,2.1179323840000002e+42,8.591444305033002e+41,1.29022903661559e+42,1.367204137,0.3073351720000001,1.002544321,5.059949559e+41,5.059949559e+41,4.7449117992165006e+41,1.0022517530000001e+42,1.00225175121387e+42,1.12706172041215e+42
DESY3RM-211234,41.6688288853756,-8.19853587637327,0.2698264,,,,,,,,,,,,,,,,,,,,,
DESY3RM-211688,350.464306517389,-52.7887740726779,0.10226062,,,,,,,,,,,,,,,,,,,,,
DESY3RM-211905,29.8545282593609,-36.6493305669914,0.16263762,,,,,,,,,,,,,,,,,,,,,
DESY3RM-212004,52.0653015705238,-28.7849489571045,0.28451172,0.00863,400.688597433693,21.445391527885416,1.121355526,0.0814200610000002,0.1819441129999999,2.2653833200000002e+42,7.582718877811401e+41,5.9472991542930004e+41,4.0884999200000007e+42,1.04510192257193e+42,1.0251524157262801e+42,1.084881351,0.0673065569999999,0.1610162400000001,2.166711357e+42,5.2927240722072e+41,4.3946766332113006e+41,3.867744585e+42,1.0665927993286302e+42,9.401725481440201e+41
DESY3RM-212078,9.38851843471243,-43.5597855819626,0.2298477,0.0261,340.1360929905249,106.72815635462989,0.4560388396,0.0917530003,0.1898439546,1.7958770700000003e+42,7.840136276258601e+41,2.3890864258471004e+41,2.910276483e+42,1.08484382533257e+42,3.3741674263929005e+41,0.4613227824,0.1038761270999999,0.1775698927,1.599559575e+42,9.553485125310802e+41,9.462445667715e+40,2.5848798980000004e+42,1.11492174538998e+42,5.007014427621901e+41
DESY3RM-212619,17.9007334631205,-38.1868342708264,0.12427556,0.0159,476.20829249226955,15.581581347559094,1.269627469,0.029903655,0.0281674279999999,4.886399388e+42,4.886399388e+42,1.120739658594153e+47,9.336618825e+42,9.336618825e+42,3.3770674993641605e+47,1.040653983,0.0286058999999998,0.02722065,3.103124519e+42,4.4680092437843005e+41,5.5330946348301e+41,5.4611460180000006e+42,8.2755374739536e+41,8.082411896844501e+41
DESY3RM-212629,15.0271616618716,0.113730221677659,0.12088929,0.0288,411.39903566119017,95.25146566730382,0.6186531902,0.2058522264999999,0.6862662888000001,3.221994699e+41,3.221994699e+41,1.8831675631486e+41,5.027562997e+41,5.0275629577663e+41,3.967267911146501e+41,0.008000029379,0.008000029379,0.235837562421,4.945379498e+31,4.945379498e+31,7.74624751964743e+34,1.3905145580000001e+54,1.3905145580000001e+54,2.202938961380276e+57
DESY3RM-212846,35.9802691053693,-6.03741834345501,0.24741185,,,,,,,,,,,,,,,,,,,,,
DESY3RM-212865,14.244235672701,-27.4945386310083,0.21519127,,,,,,,,,,,,,,,,,,,,,
DESY3RM-212901,51.3535768494825,-63.6061321255447,0.22123978,,,,,,,,,,,,,,,,,,,,,
DESY3RM-214383,32.5007820059313,-4.3648499468441,0.2983462,,,,,,,,,,,,,,,,,,,,,
DESY3RM-214406,324.277203243688,-62.4774205686662,0.21207468,,,,,,,,,,,,,,,,,,,,,
DESY3RM-214560,332.818870206922,2.06304230441997,0.2881272,,,,,,,,,,,,,,,,,,,,,
DESY3RM-214672,25.1232683913621,0.30722644934337,0.14763029,,,,,,,,,,,,,,,,,,,,,
DESY3RM-214806,22.8659819475558,-3.20533097369435,0.20361452,0.0326,516.4627422681533,50.28806960752644,1.364080093,0.2164323540000001,0.2021662279999998,2.035127104e+42,6.628374491890801e+41,6.3074539956001006e+41,4.01404071e+42,1.50908189299278e+42,2.04054705159052e+42,1.371960492,0.1611937079999998,0.4750172160000001,1.359895632e+42,5.9296647351628e+41,8.0687027961362e+41,2.6874096920000004e+42,2.0939658346360002e+42,1.6028717856627502e+42
DESY3RM-215100,28.1733735934832,1.13442341632731,0.18835288,,,,,,,,,,,,,,,,,,,,,
DESY3RM-215113,76.5263521995553,-28.4599318289798,0.2992079,,,,,,,,,,,,,,,,,,,,,
DESY3RM-215554,14.6814923564991,-0.211986320160753,0.14439003,,,,,,,,,,,,,,,,,,,,,
DESY3RM-215785,307.171081790666,-47.0080637046202,0.13319057,0.0324,191.70088128327106,35.22602875789587,0.2599540235,0.0778336093,0.1640721753999999,4.033477022e+39,4.033477022e+39,4.1026359619189e+41,1.5808853410000002e+40,1.5808853410000002e+40,1.5344872711545502e+42,0.05408585634,0.01972202684,0.2240038562599999,8.170835416000001e+29,8.170835416000001e+29,6.329919049668901e+37,6.735760636000001e+33,6.735760636000001e+33,1.4424261855344527e+45
DESY3RM-215891,54.396936073329,-34.6646536564335,0.12530509,,,,,,,,,,,,,,,,,,,,,
DESY3RM-216543,35.2836656815569,-2.89080864480321,0.2711948,,,,,,,,,,,,,,,,,,,,,
DESY3RM-216769,30.8169975126687,-20.2248675721603,0.28076458,,,,,,,,,,,,,,,,,,,,,
DESY3RM-216885,36.4195581379995,-4.48315000224001,0.22794022,0.0216,826.9044360974398,101.3068685273439,0.2385656848,0.0636664445,0.0937395528,2.3028860190000002e+42,2.3028860190000002e+42,6.883607420757148e+62,5.90559753e+42,5.90559753e+42,2.7799487142354843e+63,2.808477488,1.219702226,7.906131912000001,1.474501017e+42,1.474501017e+42,2.965992703501005e+44,3.7151637260000005e+42,3.7151637260000005e+42,7.504632349119952e+44
DESY3RM-217086,303.178279943605,-56.9016334290183,0.29789883,0.0429,944.7955939800112,15.433204794097701,5.114796367,0.0790024160000006,0.0794258999999995,6.220013666e+44,3.587456104238766e+44,2.550153247155999e+44,2.0541334870000003e+45,1.0541717045436324e+45,1.042407890755999e+45,5.128773746,0.0798817899999999,0.0803170999999993,6.043627938000001e+44,6.043627938000001e+44,2.1911515257044354e+46,1.99870429e+45,1.99870429e+45,7.740981869027576e+46
DESY3RM-219780,352.207851886219,-52.5769908588739,0.121803895,0.00953,439.6824168137388,20.939692663943934,1.058912218,0.0424731509999998,0.0910532970000002,1.2876599410000001e+42,7.684599234919801e+41,9.563921288792001e+41,2.2864960100000005e+42,1.62344284883847e+42,1.2606373152694201e+42,1.03418501,0.0610332453,0.108653321,1.288952031e+40,1.288952031e+40,9.55491622680164e+42,2.2624546040000004e+40,2.2624546040000004e+40,1.163873631018251e+43
DESY3RM-220200,356.810046572086,-56.4568716741104,0.17502718,,,,,,,,,,,,,,,,,,,,,
DESY3RM-220341,17.0778964380113,0.369767209546205,0.24951015,,,,,,,,,,,,,,,,,,,,,
DESY3RM-220372,37.0908176140798,-4.95531389320943,0.2764023,,,,,,,,,,,,,,,,,,,,,
DESY3RM-220739,26.68962995265,-38.8543389016379,0.23545727,0.0156,497.789799911473,133.8977524934376,1.688696082,0.4510344270000002,1.938180194,6.128336126000001e+42,1.7400028120391403e+42,2.4941256570487503e+42,1.3802485870000001e+43,3.0850991506393405e+42,6.33475886412368e+42,1.326155398,0.3812961252,0.7900593570000001,4.4405618020000006e+42,1.80634319697983e+42,1.5571597359724402e+42,9.224857042000001e+42,4.07643914249241e+42,4.7396041962592003e+42
DESY3RM-220822,32.8416304139802,-24.6268003398976,0.21853583,,,,,,,,,,,,,,,,,,,,,
DESY3RM-221567,20.166356552536,3.85775131066623,0.20037349,,,,,,,,,,,,,,,,,,,,,
DESY3RM-221833,40.7037221410425,-48.726789429898,0.27453014,,,,,,,,,,,,,,,,,,,,,
DESY3RM-222225,75.9062071973281,-29.5700456791818,0.12534551,,,,,,,,,,,,,,,,,,,,,
DESY3RM-222367,17.6245221339718,-0.298604950211223,0.2726896,,,,,,,,,,,,,,,,,,,,,
DESY3RM-222560,16.4371851619965,-42.4202757280913,0.2317369,,,,,,,,,,,,,,,,,,,,,
DESY3RM-222794,8.64101436694185,-44.0674286749441,0.2742876,,,,,,,,,,,,,,,,,,,,,
DESY3RM-223451,89.7746680547158,-50.3645078617986,0.25023577,,,,,,,,,,,,,,,,,,,,,
DESY3RM-223711,31.3450473431459,-5.88942688948398,0.24547443,,,,,,,,,,,,,,,,,,,,,
DESY3RM-223894,15.9074997719748,-22.292416982068,0.22131905,0.0151,719.0968992727555,125.05185331118102,2.986924633,1.173163444,8.572945226999998,3.7733617990000004e+42,3.7733617990000004e+42,7.813333920271901e+41,9.712292879e+42,9.712292333644482e+42,4.72818719876925e+42,2.949521012,1.13145325,8.529331468,3.5875948390000005e+42,3.5875948390000005e+42,1.5239070088370202e+42,9.186400121000002e+42,9.18639943386739e+42,6.98509992735913e+42
DESY3RM-224144,305.837945568114,-55.4347913592207,0.26828974,,,,,,,,,,,,,,,,,,,,,
DESY3RM-224467,48.6844058381694,-53.864064667977,0.18532678,,,,,,,,,,,,,,,,,,,,,
DESY3RM-224806,37.3651652355152,-4.80696339382034,0.24707882,0.0239,464.8942000366019,89.35842802473627,1.108807303,0.2746541321000001,0.4033260239999998,4.4233245970000005e+42,3.09937597931429e+42,1.4983186361951402e+42,8.498181896000001e+42,5.59210667926035e+42,4.8123899914504406e+42,0.8634528489,0.1121387404999999,0.2570054411,4.6708999950000006e+42,2.6097578258665202e+42,6.5116527601871005e+41,8.128432846e+42,2.8483455802943703e+42,2.03129367992569e+42
DESY3RM-224872,41.050447592844,-50.1392048198673,0.21787317,,,,,,,,,,,,,,,,,,,,,
DESY3RM-225316,69.7870147606885,-54.5318372659974,0.16893646,,,,,,,,,,,,,,,,,,,,,
DESY3RM-225511,331.148106487024,-1.77139204370218,0.14750642,,,,,,,,,,,,,,,,,,,,,
DESY3RM-225582,65.8848136766293,-51.5592983802804,0.1863392,0.0131,376.52984085190747,17.6614783384628,0.8925519901,0.0485582069,0.0611953675999999,2.2563935420000003e+42,2.059271599929e+41,1.9478746482614e+41,3.7141035500000003e+42,4.0077280822195e+41,3.6408155467921e+41,0.8670543364,0.0647333112999999,0.1250339772000001,1.0587558420000001e+42,1.0587558419999901e+42,1.039520794348213e+44,1.7258295690000002e+42,1.7258295690000002e+42,1.2984361057769868e+44
DESY3RM-225773,37.3202385906136,-33.6360590192934,0.2312385,,,,,,,,,,,,,,,,,,,,,
DESY3RM-225963,28.4083457182371,-48.3803273652067,0.2320454,0.0148,290.28522310393754,33.575222169413394,0.2146575649,0.0485236944999999,0.0372532899999999,1.457597783e+42,6.600595233039301e+41,3.5995585746332e+41,4.2399250290000004e+42,1.84207409990294e+42,1.11159105109444e+42,0.1906933285,0.0504590351,0.0503791022999999,1.1908160620000002e+42,6.587259851947201e+41,2.0079087532952005e+41,4.852779371000001e+42,2.5604805237605802e+42,1.42434498610589e+42
DESY3RM-226023,348.976554343879,-55.1671556526958,0.22395867,,,,,,,,,,,,,,,,,,,,,
DESY3RM-226024,334.401005575741,0.832442963578197,0.28164744,,,,,,,,,,,,,,,,,,,,,
DESY3RM-226173,26.9397672441438,0.229864692084613,0.16725811,,,,,,,,,,,,,,,,,,,,,
DESY3RM-226500,349.07900955262,-52.3228068236595,0.246322,,,,,,,,,,,,,,,,,,,,,
DESY3RM-226709,35.9793853751073,-5.82260492645542,0.27542612,,,,,,,,,,,,,,,,,,,,,
DESY3RM-226916,14.1399705487548,-1.12951430956579,0.1791166,0.0335,326.29475871797257,29.73607456249473,6.716784946,4.01393815,16.522833074,1.9037668170000002e+42,1.9037668170000002e+42,1.0706494071573102e+42,7.166015728e+42,7.16601572432518e+42,5.753046949423061e+42,0.6889487583,0.1356258247,0.146959912,1.441075953e+42,1.1160763605894901e+42,8.094968368560502e+41,2.2344203300000004e+42,1.50115805215897e+42,1.3331870826258302e+42
DESY3RM-227123,58.7643626367752,-20.3004037369719,0.29597118,,,,,,,,,,,,,,,,,,,,,
DESY3RM-227323,38.1139523084177,-53.9681905766244,0.28867432,,,,,,,,,,,,,,,,,,,,,
DESY3RM-227618,322.327337794659,-57.4567029173441,0.101055674,,,,,,,,,,,,,,,,,,,,,
DESY3RM-227790,348.305122513696,-54.0858646459534,0.21868412,0.00998,414.96271707261246,31.97188738603448,1.083542376,0.1408037996,0.258346489,2.9181298000000006e+42,1.18273504852115e+42,9.930532045867902e+41,5.2102031200000007e+42,1.6571786587889302e+42,2.1145567441324e+42,1.085903398,0.0634191379999999,0.3782485,3.0316363e+42,9.324418612256301e+41,8.305354912746201e+41,5.417967843000001e+42,1.6931800584981503e+42,1.85784623308972e+42
DESY3RM-228216,38.5015910867202,-4.82724567307939,0.17503555,0.0213,426.49547315012927,18.65733425047489,1.074216113,0.0752284871,0.1033620619999999,4.0895297790000003e+42,4.7371703234727e+41,5.9176601933176e+41,7.298121907000002e+42,7.0813769035142e+41,1.0885191402051201e+42,1.084719086,0.0772077399999999,0.0702747729999999,3.3293322790000005e+42,7.046565113338201e+41,5.978212770854101e+41,5.971891766e+42,1.3892166190790601e+42,9.182703924429002e+41
DESY3RM-228284,24.2729890502262,-8.5144269360375,0.21381932,,,,,,,,,,,,,,,,,,,,,
DESY3RM-228287,29.8061961447601,-1.78963752643981,0.2275588,,,,,,,,,,,,,,,,,,,,,
DESY3RM-228300,351.852912260824,-55.0661406479859,0.22511937,0.0106,401.34915558353237,26.225291420072253,1.568756981,0.200224116,0.62195037,4.174228182e+42,9.358070719093402e+41,6.262450747318601e+41,8.577438015e+42,1.63200042356643e+42,1.72367895815297e+42,1.220891448,0.1813542989999998,0.146021701,2.5705593770000002e+42,6.2661253364304005e+41,7.628069437685301e+41,4.794268991000001e+42,1.5705710566015703e+42,1.21572610099123e+42
DESY3RM-228308,7.65927276802346,-53.4796846714845,0.2654665,,,,,,,,,,,,,,,,,,,,,
DESY3RM-228384,350.821468329879,-1.13764681040691,0.23588288,,,,,,,,,,,,,,,,,,,,,
DESY3RM-229835,36.6974124969906,-4.25314520171047,0.25211146,,,,,,,,,,,,,,,,,,,,,
DESY3RM-229879,30.4761077932408,-5.83633143372243,0.23122413,,,,,,,,,,,,,,,,,,,,,
DESY3RM-230283,16.9656323244707,0.0239127072292433,0.27201656,,,,,,,,,,,,,,,,,,,,,
DESY3RM-230431,25.0929477105413,-34.8289336497944,0.27615172,,,,,,,,,,,,,,,,,,,,,
DESY3RM-231838,318.876394366742,-43.4014549812832,0.13865007,,,,,,,,,,,,,,,,,,,,,
DESY3RM-232082,324.471400253715,0.444933764209577,0.23843572,,,,,,,,,,,,,,,,,,,,,
DESY3RM-232858,35.8329719942954,-4.71473708002802,0.19479555,,,,,,,,,,,,,,,,,,,,,
DESY3RM-232860,355.327268354668,-54.2126948568961,0.13517453,,,,,,,,,,,,,,,,,,,,,
DESY3RM-232901,28.5339513598914,-48.1673122242464,0.22236237,,,,,,,,,,,,,,,,,,,,,
DESY3RM-233252,39.9542698532419,-1.64829735666784,0.24152473,0.0291,1001.7370730534283,64.86514730318008,12.87362192,5.347872928999999,10.985899600000002,9.604090230000001e+42,1.2345596723096402e+42,9.4480239794208e+41,4.807933649000001e+43,2.3980972132657863e+43,1.010580724861003e+43,,,,,,,,,
DESY3RM-233330,46.3750748442357,-44.002445778875,0.12897003,,,,,,,,,,,,,,,,,,,,,
DESY3RM-233621,35.4876369274678,-8.97864946146176,0.26764965,0.0376,524.4438457565864,71.49510813235128,1.723525666,0.3702091089999999,0.6892531179999999,1.299294788e+43,2.3999290524136903e+42,5.0126529403709906e+42,2.7648716460000003e+43,6.58659789883084e+42,1.139907434714304e+43,1.717411011,0.3986088679999999,0.618178578,1.2482880530000002e+43,3.4991291856454403e+42,4.1634910014592404e+42,2.6533037310000006e+43,7.36349290054634e+42,1.0041786484863321e+43
DESY3RM-233622,6.2632173847116,-33.115041442859,0.23295335,,,,,,,,,,,,,,,,,,,,,
DESY3RM-233694,351.959971340373,-0.642513778022676,0.26483268,,,,,,,,,,,,,,,,,,,,,
DESY3RM-233941,14.4009614740388,0.590841752151991,0.2855084,,,,,,,,,,,,,,,,,,,,,
DESY3RM-234071,349.357249476095,-52.9575760029294,0.25938088,0.0116,533.2035358824475,50.7955199481344,2.547694031,0.5166644349999996,0.8835698840000004,1.134864412e+43,2.0627833246700302e+42,1.4109662787110803e+42,2.750603082e+43,5.35419871291215e+42,4.3382838191663905e+42,2.734995051,0.6031540440000001,1.1708051150000005,8.992065717000001e+42,1.2335684689449802e+42,2.4410004296493602e+42,2.239543956e+43,4.8079099109654304e+42,7.9962962713043e+42
DESY3RM-234365,9.72558985490486,-51.5623643469506,0.15578657,,,,,,,,,,,,,,,,,,,,,
DESY3RM-234905,32.5761344052424,-3.57978030972428,0.23813953,,,,,,,,,,,,,,,,,,,,,
DESY3RM-234957,32.9747456535337,-9.52250427719462,0.25032794,,,,,,,,,,,,,,,,,,,,,
DESY3RM-235299,350.049392251722,-52.0355371175767,0.2293278,,,,,,,,,,,,,,,,,,,,,
DESY3RM-237015,29.6429018640248,-1.84896085345873,0.23669718,,,,,,,,,,,,,,,,,,,,,
DESY3RM-237098,34.9892243435361,-5.96709894061607,0.26086554,,,,,,,,,,,,,,,,,,,,,
DESY3RM-237469,307.819609974084,-40.4318332775445,0.18422341,,,,,,,,,,,,,,,,,,,,,
DESY3RM-237895,29.3062149530104,-5.9415865725706,0.22418438,,,,,,,,,,,,,,,,,,,,,
DESY3RM-239244,25.1639964379541,-34.0608166727987,0.24929997,,,,,,,,,,,,,,,,,,,,,
DESY3RM-239455,352.265754857074,-53.4401556825523,0.25048763,,,,,,,,,,,,,,,,,,,,,
DESY3RM-239637,348.597494688118,-53.6667817368489,0.24153246,,,,,,,,,,,,,,,,,,,,,
DESY3RM-240276,16.4312545853575,-0.532661440241093,0.22912918,,,,,,,,,,,,,,,,,,,,,
DESY3RM-240596,11.4346404757614,-1.49124090839322,0.22364874,,,,,,,,,,,,,,,,,,,,,
DESY3RM-240698,18.2797107013956,-0.0009562946398348,0.22028469,,,,,,,,,,,,,,,,,,,,,
DESY3RM-240795,16.5919366227109,-0.441848636176085,0.23365833,,,,,,,,,,,,,,,,,,,,,
DESY3RM-241173,22.899945475981,-0.128656979791703,0.2597424,,,,,,,,,,,,,,,,,,,,,
DESY3RM-241902,18.3811673194499,-0.162538279413814,0.2520253,0.0267,290.47204892290097,57.41006837326985,0.566087608,0.2635688399,0.793612321,6.50196883e+41,6.50196883e+41,2.2129581469746004e+41,1.006841515e+42,1.0068415137388702e+42,5.5061251928098006e+41,0.08615357487,0.06517037417,0.14503240773,1.5517375880000002e+38,1.5517375880000002e+38,4.008385016299891e+43,2.265831229e+40,2.265831229e+40,5.291991879207972e+45
DESY3RM-241941,334.013922967293,0.213238423521752,0.111654945,,,,,,,,,,,,,,,,,,,,,
DESY3RM-242071,38.253644033766,-5.52789893765282,0.2883916,0.0216,591.9687268018322,39.23915687968254,2.97108385,0.5579887279999998,0.97056317,9.832280620000001e+42,1.80438147158919e+42,2.52857496963418e+42,2.528601477e+43,7.44352806519432e+42,5.785257313498631e+42,2.856229119,0.5415493749999998,1.1628384120000002,6.712294067000001e+42,2.9101772726231004e+42,7.2271506455098e+41,1.69888015e+43,1.0546994472351531e+43,7.0172657932653e+41
DESY3RM-242278,36.1432843107865,-8.33716638337539,0.27887276,,,,,,,,,,,,,,,,,,,,,
DESY3RM-242737,82.749765275407,-26.7908015648278,0.29458153,,,,,,,,,,,,,,,,,,,,,
DESY3RM-243147,21.5182901010471,0.144879137500713,0.21854445,0.0309,487.87391107359184,82.95909166841672,3.445765973,1.810783915,17.291948867,2.2352335540000003e+42,1.99056124111561e+42,1.13891629616372e+42,6.129756634e+42,6.12975662914772e+42,2.72914534594331e+42,3.874985068,2.0606152570000003,12.198093592,1.787040274e+42,1.2730844207149e+42,1.0174996611528301e+42,5.166322645000001e+42,5.1663226413828707e+42,2.8988174343733e+42
DESY3RM-243263,357.068685531239,0.969014970126469,0.28307936,0.0313,465.44832456655996,58.82438977801665,1.155326758,0.1663063583999999,0.3237813360000001,3.823652253e+42,1.80877802490977e+42,1.24552121553363e+42,6.976953458e+42,4.86929480116622e+42,2.6831344117122304e+42,1.085310319,0.2114110712999999,0.463819111,3.574058369e+42,2.10828068924291e+42,1.4146510752868e+42,6.383013090000001e+42,5.32448573789261e+42,2.80884144388659e+42
DESY3RM-243310,24.225320043145,-0.23089961183765,0.19280726,,,,,,,,,,,,,,,,,,,,,
DESY3RM-243557,345.727066882618,0.20804501778795,0.29092655,0.04,268.3363173115076,45.87867003223371,0.5433597166,0.1558087123,0.1538664531999999,7.293815449e+41,7.1373381317864e+41,4.6428058264402e+41,1.1247960200000001e+42,1.12352469530187e+42,7.6029572791991e+41,0.6047242657,0.1577130319,0.1334989636999999,9.723420111000002e+41,5.139098166192801e+41,4.7054163152421e+41,1.497719201e+42,1.10640783077021e+42,6.9058896485184e+41
DESY3RM-243566,14.8810565838308,0.569460450547463,0.22953475,,,,,,,,,,,,,,,,,,,,,
DESY3RM-243661,315.034592272443,-42.8832345635612,0.2057897,,,,,,,,,,,,,,,,,,,,,
DESY3RM-245121,37.3546184464352,-8.8407756411316,0.19423848,0.029,417.38046083276066,26.643046368289635,1.05107914,0.1029390358999998,0.091127006,1.0370608320000001e+42,1.0370608320000001e+42,8.31768781891546e+46,1.828748282e+42,1.828748282e+42,3.918009614009225e+47,1.030421662,0.1904899573999999,0.1681311279999999,1.178317279e+42,1.1783172789999901e+42,2.512574700004995e+48,2.0579876600000004e+42,2.0579876600000004e+42,9.124492031774585e+48
DESY3RM-245475,47.5510220094379,-9.5664699960993,0.28785816,,,,,,,,,,,,,,,,,,,,,
DESY3RM-246513,36.5731636411928,-2.65845614753601,0.1220092,0.0217,370.0654369807745,18.592659146921278,0.8134682829,0.0470104564999999,0.0462482162,2.987281563e+42,4.8181407208729005e+41,4.4355152081754e+41,4.8129433910000005e+42,7.964923171279e+41,6.5725044716751e+41,0.8164303678,0.0551338724,0.0586719945999999,2.4837674300000004e+42,5.156706968943601e+41,3.572306786835e+41,4.0050204010000004e+42,6.3510846072842006e+41,7.323604795265601e+41
DESY3RM-246761,351.390361956858,-55.741657318003,0.20674288,0.0123,398.29201987563823,36.27146449728491,0.8645006737,0.1291887743000001,0.1363988693,9.625262725e+41,9.297729491090101e+41,7.607753298625e+41,1.566407827e+42,1.566407827e+42,1.61330369093762e+42,1.571195887,0.380542739,0.649421254,2.4291289600000004e+42,7.4880110092441e+41,8.6473149056405e+41,5.007342881e+42,1.4522936887782802e+42,2.41044480326916e+42
DESY3RM-246920,324.13631357412,0.505551673299744,0.23310013,,,,,,,,,,,,,,,,,,,,,
DESY3RM-246941,20.5689481639221,-57.6124595262564,0.29872113,,,,,,,,,,,,,,,,,,,,,
DESY3RM-247013,31.2472970720592,-6.47509124722525,0.28638723,,,,,,,,,,,,,,,,,,,,,
DESY3RM-248385,16.9813214064103,0.155141638631061,0.26046908,,,,,,,,,,,,,,,,,,,,,
