name,ra,dec,redshift,nH,r500,r500+-,Tx500,Tx500-,Tx500+,Lx500_0.5-2.0,Lx500_0.5-2.0-,Lx500_0.5-2.0+,Lx500_0.01-100.0,Lx500_0.01-100.0-,Lx500_0.01-100.0+,Tx500ce,Tx500ce-,Tx500ce+,Lx500ce_0.5-2.0,Lx500ce_0.5-2.0-,Lx500ce_0.5-2.0+,Lx500ce_0.01-100.0,Lx500ce_0.01-100.0-,Lx500ce_0.01-100.0+,radstep0,radstep1,radstep2,radstep3,radstep4,radstep5,radstep6,radstep7,radstep8,radstep9,radstep10,rad_converged,MEM_MATCH_ID,REFMAG,REFMAG_ERR,ZRED,ZRED_E,ZRED_CHISQ,BCG_SPEC_Z,Z_SPEC_INIT,Z_INIT,Z,LAMBDA_CHISQ,LAMBDA_CHISQ_E,LAMBDA_ZRED,LAMBDA_ZRED_E,R_LAMBDA,SCALEVAL,MASKFRAC,GEOMASKFRAC,CHISQ,Z_LAMBDA,Z_LAMBDA_E,Z_LAMBDA_NITER,EBV_MEAN,LNLAMLIKE,LNBCGLIKE,LNLIKE,NCROSS,RMASK,RA_ORIG,DEC_ORIG,W,DLAMBDA_DZ,DLAMBDA_DZ2,DLAMBDAVAR_DZ,DLAMBDAVAR_DZ2,LAMBDA_CHISQ_C,LAMBDA_CHISQ_CE,NCENT,NCENT_GOOD,Q_MISS,BCG_ILUM,ILUM,Z_LAMBDA_RAW,Z_LAMBDA_E_RAW,LIM_EXPTIME,LIM_LIMMAG_DERED,LIM_LIMMAG,LIM_LIMMAG_HARD,MASKGAL_INDEX
DESY3RM-195075,53.9731732433118,-28.1645837705092,0.25466597,0.0074,567.3960423766163,34.235458220053516,1.910652635,0.1915071719999999,0.182193926,1.1256177020000002E43,8.138403762102501E41,6.9327547801364004E41,2.4723847960000004E43,1.7461664454367003E42,2.57322312041853E42,2.065910416,0.236331877,0.946395024,9.106883171000001E42,7.929173821864001E41,6.255044688474501E41,2.051866842E43,2.3044150707347203E42,1.89807688059142E42,500.0,572.6272353758526,567.7931639534403,559.994407779587,567.3960423766163,567.3960423766163,567.3960423766163,567.3960423766163,567.3960423766163,567.3960423766163,567.3960423766163,true,195075,16.43105,0.0018772666,0.2516541,0.011524202,1.4966669,0.2416,0.2416,0.2516541,0.25365862,11.018305,2.0886116,13.138746,1.8741988,0.64331394,1.0451305,0.04163414,0.0,1.304117,0.25466597,0.008822974,1,0.0110665085,7.0561624,1.4960709,8.552233,1,0.72274697,53.9731732433118,-28.1645837705092,0.7598203,1.1076208,-1.2268177,48.908154,884.58417,10.86529,0.5480665,5,2,-1.1470877,4.328103,12.070289,0.2536998,0.007808136,0.22215708,22.298765,22.298765,23.559084,19
DESY3RM-195920,33.6994579233132,-0.90891276226615,0.26477775,0.0276,726.3114375761371,208.16115868521965,13.67252944,11.267473453,-13.67252944,1.875275177E42,1.875275177E42,9.567787119954701E41,8.99631596E42,8.99631596E42,9.965424262904261E42,6.845895677,4.703842518,-6.845895677,1.9215988980000003E42,1.9215988980000003E42,1.2362598898659802E42,7.266758079000001E42,7.266758079000001E42,9.90538680456943E42,500.0,842.649224985508,241.64281253235018,598.5908681458956,504.6314723776946,808.4557392851553,254.93628926515106,573.2341213105818,500.9015951155754,676.644514892357,726.3114375761371,true,195920,16.803736,0.0040638656,0.25329962,0.012249574,1.3897287,0.26496068,-1.0,0.25329962,0.2644651,7.830015,1.3064326,9.080923,1.4121472,0.6008313,1.0028,0.0033076075,0.0,1.196555,0.26477775,0.011656622,1,0.03395305,7.028995,2.7356887,9.764684,1,0.61976606,33.6994579233132,-0.90891276226615,1.1343265,-1.7416104,540.6306,-10.987315,-1026.8912,7.830015,0.0,5,1,-2.2889614,3.3646877,6.4404955,0.26433036,0.010806338,0.2056288,22.240313,22.240313,23.559084,90
DESY3RM-198391,84.79770774127,-56.2114978031898,0.29476815,0.0412,560.3204005277015,143.12544200369285,2.394722303,1.133924993,8.019123847,1.913155211E43,1.913155211E43,9.43529882778436E42,4.764930793E43,1.6657086181824612E43,1.2401010619119892E44,2.477681603,1.1884605170000002,7.868654327,1.9400776360000002E43,1.9400776360000002E43,8.156089083209491E42,4.885118887E43,2.0283309756855562E43,9.525832066855633E43,500.0,580.2144244565994,613.6861580789172,444.6410094399588,513.7390518007542,592.6861510005439,560.3204005277015,560.3204005277015,560.3204005277015,560.3204005277015,560.3204005277015,true,198391,17.540413,0.0039480124,0.3014948,0.012574529,7.2706294,-1.0,-1.0,0.3014948,0.29568624,7.0977764,1.5784329,8.562254,1.6044217,0.58914804,1.0115395,0.012599288,0.0,7.535138,0.29476815,0.012052578,1,0.048479896,6.958264,3.5421877,10.500452,0,0.5929795,84.79770774127,-56.2114978031898,1.5822629,-4.3936443,-1757.4579,-20.332348,-2713.5676,7.0977764,0.0,5,1,-2.0692801,2.1947222,4.760706,0.29560938,0.010818241,0.26680443,22.437223,22.437223,23.559084,20
DESY3RM-198412,66.9399020403069,-57.1734213909185,0.26746053,0.0115,501.3721605584094,50.22073772280276,1.504874703,0.194196279,0.321514783,5.626417187E42,2.5316113075535102E42,4.183213920812E41,1.2190472330000001E43,7.367297857182801E42,2.07295246923504E42,1.714327526,0.3663456299999998,0.7234625430000001,2.6132621500000004E42,2.6132621500000004E42,7.981905153045871E42,5.915785953E42,5.915785953E42,1.7608938419119862E43,500.0,498.45001765723697,493.56756048062414,525.1281055134453,501.3721605584094,501.3721605584094,501.3721605584094,501.3721605584094,501.3721605584094,501.3721605584094,501.3721605584094,true,198412,17.53021,0.0025590593,0.29047003,0.012714537,1.1055987,-1.0,-1.0,0.26045159,0.26768374,7.326601,1.3698841,8.653784,1.4995761,0.5928987,1.0158732,0.01675364,0.0,3.3770297,0.26746053,0.011577287,3,0.011050724,6.957655,1.316286,8.273941,1,0.6015071,66.9540676879131,-57.1617759796005,1.4737796,-5.201097,56.19373,1.192272,-510.08517,7.361381,0.20316255,5,4,-1.3605542,1.7644444,5.503673,0.2671475,0.01068995,0.33451954,22.608229,22.608229,23.559084,75
DESY3RM-199328,37.7207950004358,-4.34775471534004,0.14609791,0.0227,490.45123405686127,15.944358828771486,1.363092519,0.036577512,0.0791483579999998,9.995604125000002E42,7.833513982788301E41,9.6181472245089E41,1.9791438230000002E43,2.2944034291506503E42,1.49378065085168E42,1.363923856,0.074666013,0.153338962,4.725350509000001E42,7.7426565955503E41,8.808300309310801E41,9.359505562000002E42,1.5903947685845103E42,1.41080642514963E42,500.0,488.9957706088515,490.76418015506545,490.52477301532593,490.45123405686127,490.45123405686127,490.45123405686127,490.45123405686127,490.45123405686127,490.45123405686127,490.45123405686127,true,199328,15.604618,0.0011289027,0.13905181,0.009382387,0.6704898,0.14084674,0.14084674,0.13905181,0.14348137,8.333429,1.5991614,7.387621,1.426075,0.6083657,1.0268462,0.026807474,0.0,0.43210685,0.14609791,0.008994733,10,0.026924271,6.9310875,3.802621,10.733708,1,0.63739014,37.7207950004358,-4.34775471534004,1.2266192,35.13012,867.94415,62.10188,-3388.7012,8.333429,0.0,5,1,-2.3612707,2.6586459,5.651344,0.1435666,0.0082513,0.17859702,22.133753,22.133753,23.559084,23
DESY3RM-200828,48.6620957858654,-45.3643230868606,0.15649758,0.0192,808.7102032246373,59.06598443764774,3.360398894,0.4183910809999998,0.558306827,2.0774388250000003E43,9.292060077605601E41,1.5511894941588402E42,5.649116078000001E43,3.9427130912816204E42,5.1438507772689003E42,3.529893289,0.4688895519999998,0.5911139520000002,1.9777978190000002E43,1.4402800503735602E42,8.5445829270684E41,5.494408823000001E43,6.962647391392341E42,6.64734167025909E42,500.0,878.9542030629395,762.8374998955094,813.5104575519291,808.710203224637,808.7102032246373,808.7102032246373,808.7102032246373,808.7102032246373,808.7102032246373,808.7102032246373,true,200828,15.158714,6.31085E-4,0.15430236,0.0088853175,3.0201483,-1.0,-1.0,0.15430236,0.15358494,6.060438,1.5650451,4.7180004,0.9645583,0.5708221,1.076763,0.07382736,0.0,2.6238084,0.15649758,0.008562853,1,0.021848723,6.887611,2.676744,9.564355,0,0.5522827,48.6620957858654,-45.3643230868606,1.1855142,20.894043,-3097.3848,71.38095,-18795.045,6.060438,0.0,5,1,-2.5225382,4.6207914,6.607556,0.15367976,0.007868611,0.31274194,22.557333,22.557333,23.559084,92
DESY3RM-201609,27.2107505595861,-0.449074689946555,0.26773426,0.025,738.5937751226031,237.65606199109416,3.541441161,1.993271061,-3.541441161,5.3111730260000004E42,5.3111730260000004E42,3.3317459456998803E42,1.5238667870000001E43,1.305958171260705E43,2.3215787377674413E43,3.507156675,1.854214349,-3.507156675,5.1501121980000005E42,5.15011219799999E42,-3.7420004414395104E42,1.4720891080000003E43,1.4720891080000003E43,-9.52660070304634E42,500.0,564.1793154052441,677.4822674694739,715.5235782101489,738.5937751226031,738.5937751226031,738.5937751226031,738.5937751226031,738.5937751226031,738.5937751226031,738.5937751226031,true,201609,17.651865,0.0036772138,0.2864336,0.013608923,0.14022863,-1.0,-1.0,0.2787124,0.27863204,5.450239,1.359417,6.075693,1.2687598,0.5588344,1.0026472,0.003990878,0.0,1.4428339,0.26773426,0.014760598,4,0.030403888,6.865626,-0.46969083,6.395935,0,0.52652824,27.2155044557808,-0.442892702394417,1.4100132,10.113131,-326.46222,19.825686,807.3444,5.461404,0.086313985,5,2,-1.0481272,1.5813862,3.8937414,0.2674349,0.014072953,0.3297778,22.597435,22.597435,23.559084,29
DESY3RM-205567,355.296506470088,-53.7044208021023,0.22997794,0.0118,664.1617896454663,119.29314747851429,3.890805418,1.138916283,9.095816972,6.563847579000001E42,6.563847579000001E42,-6.563847578999981E42,1.9008386870000002E43,1.9008386870000002E43,6.724117688214828E50,,,,,,,,,,500.0,4209.082373167645,628.2988877700733,609.5336489256416,664.1617896454663,664.1617896454663,664.1617896454663,664.1617896454663,664.1617896454663,664.1617896454663,664.1617896454663,true,205567,17.633682,0.0027503355,0.22625656,0.011652974,3.0166063,-1.0,-1.0,0.22625656,0.227797,5.3739643,1.2174213,5.1298847,1.0887395,0.5572614,1.0159241,0.016925247,0.0,3.0283751,0.22997794,0.008204703,1,0.011240348,6.7553544,1.9948614,8.750216,0,0.5231995,355.296506470088,-53.7044208021023,1.4704052,0.28186804,565.65186,-2.8805058,-1488.7631,5.251562,0.4218931,5,5,0.7147054,1.1201259,4.8482404,0.22779946,0.007369196,0.4035781,22.750122,22.750122,23.559084,1
DESY3RM-205762,354.116434534623,-47.5999903026372,0.10488392,0.0112,259.8057086677364,32.05796908340649,0.4319235663,0.0858862152,0.1214972256,7.443189629E41,3.3300377128185E41,9.782803655191E40,1.482925894E42,4.938128914076901E41,2.7812478454574E41,,,,,,,,,,500.0,289.5784170004975,259.89770234713177,259.9687910272175,259.8057086677364,259.8057086677364,259.8057086677364,259.8057086677364,259.8057086677364,259.8057086677364,259.8057086677364,true,205762,13.871701,2.4697793E-4,0.096573025,0.006541264,4.8671913,-1.0,-1.0,0.10193431,0.10020517,8.974138,1.366378,6.9299717,1.0529437,0.6174454,1.0457081,0.041944966,0.0,3.8963017,0.10488392,0.00794188,4,0.01036091,6.749188,0.33531415,7.084502,1,0.65899384,354.080859788053,-47.6349706861333,1.5894476,20.008894,3385.084,11.137952,13622.051,8.818673,0.46586025,5,2,-2.7767959,6.717823,13.428371,0.10390432,0.0062144115,0.36325988,22.670546,22.670546,23.559084,4
DESY3RM-206018,35.6092273632064,-8.95073202565523,0.16615471,0.0385,723.3481028200772,20.91003771768021,2.725976166,0.1215892890000001,0.1971777919999997,5.480027288E43,2.83936044060948E42,2.9308880381665704E42,1.367554182E44,1.151603377416215E43,7.960377270102081E42,2.369647752,0.385675325,0.703384383,1.4490716440000004E43,1.4497903249924803E42,1.9755543419309503E42,3.433418872E43,4.59319653677681E42,7.576053974860371E42,500.0,732.168255846464,365.2242284286673,744.0604811743187,723.3481028200772,723.3481028200772,723.3481028200772,723.3481028200772,723.3481028200772,723.3481028200772,723.3481028200772,true,206018,16.793257,0.0019328845,0.16928306,0.015349797,6.0676394,0.166683,0.166683,0.16928306,0.1631656,6.9757366,1.2095364,7.799505,1.177385,0.587108,1.0437043,0.041356493,0.0,6.1335573,0.16615471,0.009892124,1,0.028188895,6.742689,1.9691914,8.711881,1,0.5883695,35.6092273632064,-8.95073202565523,1.3707782,19.31717,-1340.6271,69.81342,2632.0679,6.81069,0.345521,5,3,0.4785596,1.1654612,4.5565624,0.16313156,0.009336783,0.20973152,22.255249,22.255249,23.559084,12
DESY3RM-209934,40.2030315556988,-1.50999537538697,0.16624878,0.0286,487.38233492812714,42.51535676828432,1.365367513,0.173571712,0.3130284999999999,1.069737816E42,4.8320570607126E41,6.6084908779874005E41,2.1179323840000002E42,8.591444305033002E41,1.29022903661559E42,1.367204137,0.3073351720000001,1.002544321,5.059949559E41,5.059949559E41,4.7449117992165006E41,1.0022517530000001E42,1.00225175121387E42,1.12706172041215E42,500.0,485.63644015264066,486.6795775177567,488.907481622373,487.38233492812714,487.38233492812714,487.38233492812714,487.38233492812714,487.38233492812714,487.38233492812714,487.38233492812714,true,209934,15.864701,0.0016089668,0.16410103,0.008886933,3.5835366,0.17302562,0.17302562,0.16410103,0.16323584,7.99782,1.4298799,7.326601,1.3190519,0.60338473,1.008479,0.007912688,0.0,3.4089446,0.16624878,0.00824613,1,0.03129888,6.641146,3.950805,10.591951,1,0.6257082,40.2030315556988,-1.50999537538697,1.6102515,8.136471,617.54694,13.455727,-1573.9397,7.99782,0.0,5,1,-3.0127733,2.7446542,6.831383,0.16322395,0.0075711515,0.2176284,22.283194,22.283194,23.559084,27
DESY3RM-212004,52.0653015705238,-28.7849489571045,0.28451172,0.00863,400.688597433693,21.445391527885416,1.121355526,0.0814200610000002,0.1819441129999999,2.2653833200000002E42,7.582718877811401E41,5.9472991542930004E41,4.0884999200000007E42,1.04510192257193E42,1.0251524157262801E42,1.084881351,0.0673065569999999,0.1610162400000001,2.166711357E42,5.2927240722072E41,4.3946766332113006E41,3.867744585E42,1.0665927993286302E42,9.401725481440201E41,500.0,374.9327730745266,394.7499997154602,395.56583007878703,400.688597433693,400.688597433693,400.688597433693,400.688597433693,400.688597433693,400.688597433693,400.688597433693,true,212004,17.551477,0.002757801,0.29532376,0.013053598,0.32976454,0.29038,0.29038,0.29532376,0.28829423,8.394449,1.6293261,5.541769,1.262624,0.60925406,1.053802,0.047128927,0.0,0.922383,0.28451172,0.010978712,3,0.008619909,6.586798,3.5307539,10.117552,1,0.63948613,52.0653015705238,-28.7849489571045,1.3820567,1.0923575,-146.70705,17.430298,105.00218,8.394449,0.0,5,1,-1.8966521,2.0011878,5.7651896,0.2849789,0.009791537,0.32221124,22.579885,22.579885,23.559084,17
DESY3RM-212078,9.38851843471243,-43.5597855819626,0.2298477,0.0261,340.1360929905249,106.72815635462989,0.4560388396,0.0917530003,0.1898439546,1.7958770700000003E42,7.840136276258601E41,2.3890864258471004E41,2.910276483E42,1.08484382533257E42,3.3741674263929005E41,0.4613227824,0.1038761270999999,0.1775698927,1.599559575E42,9.553485125310802E41,9.462445667715E40,2.5848798980000004E42,1.11492174538998E42,5.007014427621901E41,500.0,244.0540590488124,381.2231814005388,338.3170438725572,293.7184034694994,337.77238835351807,340.1360929905249,340.1360929905249,340.1360929905249,340.1360929905249,340.1360929905249,true,212078,17.69166,0.0026040087,0.23395872,0.011966372,2.5522225,0.2184754,0.2184754,0.23395872,0.23034103,10.240301,1.8148403,6.9909916,1.533035,0.633961,1.0029078,0.0041710115,0.0,2.662326,0.2298477,0.0071567814,1,0.007978453,6.5847015,-0.08075279,6.5039487,1,0.69931906,9.38851843471243,-43.5597855819626,0.8838364,-15.972517,-1758.5951,-9.550735,-3293.203,10.3845215,0.4796503,5,3,0.8166478,1.0597935,6.332145,0.22766355,0.006182416,0.23528022,22.342157,22.342157,23.559084,67
DESY3RM-212619,17.9007334631205,-38.1868342708264,0.12427556,0.0159,476.20829249226955,15.581581347559094,1.269627469,0.029903655,0.0281674279999999,4.886399388E42,4.886399388E42,1.120739658594153E47,9.336618825E42,9.336618825E42,3.3770674993641605E47,1.040653983,0.0286058999999998,0.02722065,3.103124519E42,4.4680092437843005E41,5.5330946348301E41,5.4611460180000006E42,8.2755374739536E41,8.082411896844501E41,500.0,475.8224298434324,476.1965426658881,476.194170993149,476.20829249226955,476.20829249226955,476.20829249226955,476.20829249226955,476.20829249226955,476.20829249226955,476.20829249226955,true,212619,15.801502,7.5953227E-4,0.13218592,0.01031988,1.9830489,-1.0,-1.0,0.13218592,0.12218136,8.196135,1.5481879,10.591166,1.6696668,0.6063478,1.0315791,0.031047516,0.0,2.6589642,0.12427556,0.0072227954,1,0.016795449,6.571286,2.8546348,9.4259205,1,0.63264304,17.9007334631205,-38.1868342708264,1.2125002,18.150057,-4767.9575,46.94087,-35391.87,8.25585,0.1902468,5,3,-0.5921527,1.5987015,6.2716627,0.1225085,0.0058406503,0.25598472,22.405924,22.405924,23.559084,51
DESY3RM-212629,15.0271616618716,0.113730221677659,0.12088929,0.0288,411.39903566119017,95.25146566730382,0.6186531902,0.2058522264999999,0.6862662888000001,3.221994699E41,3.221994699E41,1.8831675631486E41,5.027562997E41,5.0275629577663E41,3.967267911146501E41,0.008000029379,0.008000029379,0.235837562421,4.945379498E31,4.945379498E31,7.74624751964743E34,1.3905145580000001E54,1.3905145580000001E54,2.202938961380276E57,500.0,296.0553808482788,602.4264228776658,299.9609033582082,392.93152134601456,411.39903566119017,411.39903566119017,411.39903566119017,411.39903566119017,411.39903566119017,411.39903566119017,true,212629,14.909042,5.700949E-4,0.11594486,0.007115254,0.8047519,0.1114867,0.1114867,0.11594486,0.11921686,7.5859356,1.4385902,7.5401707,1.0877087,0.5970378,1.0013752,0.0030269676,0.0,0.69211006,0.12088929,0.008034876,1,0.033536684,6.571088,3.257348,9.828436,1,0.61099654,15.0271616618716,0.113730221677659,1.8221011,25.093298,2449.115,46.595837,-9680.476,7.58612,0.045721482,5,2,-3.1708987,3.4358935,7.209825,0.119254895,0.0067454623,0.25137892,22.392197,22.392197,23.559084,19
DESY3RM-214806,22.8659819475558,-3.20533097369435,0.20361452,0.0326,516.4627422681533,50.28806960752644,1.364080093,0.2164323540000001,0.2021662279999998,2.035127104E42,6.628374491890801E41,6.3074539956001006E41,4.01404071E42,1.50908189299278E42,2.04054705159052E42,1.371960492,0.1611937079999998,0.4750172160000001,1.359895632E42,5.9296647351628E41,8.0687027961362E41,2.6874096920000004E42,2.0939658346360002E42,1.6028717856627502E42,500.0,476.63555618872346,259.2806480150234,446.5323165378659,542.376137724079,476.8437772781896,516.4627422681533,516.4627422681533,516.4627422681533,516.4627422681533,516.4627422681533,true,214806,16.499067,0.0018130895,0.20083576,0.010068952,0.029638765,0.19589937,0.19589937,0.20083576,0.19679925,7.0977764,1.5439395,9.630102,1.6331844,0.58914804,1.0035579,0.00856827,0.0,0.01613131,0.20361452,0.0074440255,7,0.036703598,6.5149045,3.941505,10.456409,0,0.5929795,22.8659819475558,-3.20533097369435,1.6335235,-2.9335225,2028.527,-11.709336,9034.661,7.0977764,0.0,5,1,-2.3895535,2.4012842,5.519406,0.20056434,0.006669364,0.197685,22.210526,22.210526,23.559084,43
DESY3RM-215785,307.171081790666,-47.0080637046202,0.13319057,0.0324,191.70088128327106,35.22602875789587,0.2599540235,0.0778336093,0.1640721753999999,4.033477022E39,4.033477022E39,4.1026359619189E41,1.5808853410000002E40,1.5808853410000002E40,1.5344872711545502E42,0.05408585634,0.01972202684,0.2240038562599999,8.170835416000001E29,8.170835416000001E29,6.329919049668901E37,6.735760636000001E33,6.735760636000001E33,1.4424261855344527E45,500.0,188.70941099266855,196.7282799203074,191.98673135001675,191.70088128327106,191.70088128327106,191.70088128327106,191.70088128327106,191.70088128327106,191.70088128327106,191.70088128327106,true,215785,14.954535,8.1454037E-4,0.13193619,0.009236738,1.0282733,-1.0,-1.0,0.13193619,0.13109693,7.7232304,1.5602361,7.1282864,1.0606033,0.59918344,1.0745358,0.06659418,0.0,0.92969406,0.13319057,0.008231874,1,0.03947025,6.4899516,2.5420196,9.031971,0,0.6159482,307.171081790666,-47.0080637046202,1.0653018,39.487015,-5434.4297,141.98936,2994.5098,7.7232304,0.0,5,1,-2.508883,4.0076313,6.8487697,0.13108976,0.007218352,0.16042463,22.052622,22.052622,23.559084,10
DESY3RM-217086,303.178279943605,-56.9016334290183,0.29789883,0.0429,944.7955939800112,15.433204794097701,5.114796367,0.0790024160000006,0.0794258999999995,6.220013666E44,3.587456104238766E44,2.550153247155999E44,2.0541334870000003E45,1.0541717045436324E45,1.042407890755999E45,5.128773746,0.0798817899999999,0.0803170999999993,6.043627938000001E44,6.043627938000001E44,2.1911515257044354E46,1.99870429E45,1.99870429E45,7.740981869027576E46,500.0,376.92162615462047,788.1478147274154,896.268881643166,944.7955939800108,944.7955939800111,944.7955939800112,944.7955939800112,944.7955939800112,944.7955939800112,944.7955939800112,true,217086,17.222406,0.0045625377,0.27804273,0.015001315,7.4446435,-1.0,-1.0,0.27804273,0.29913726,10.255556,2.3396575,12.513292,1.6933577,0.6341498,1.1932043,0.15911432,0.0,7.629369,0.29789883,0.010206827,2,0.047568414,6.4564404,1.7760717,8.232512,1,0.6997876,303.178279943605,-56.9016334290183,1.911235,-0.74875736,-537.8551,-24.846777,-2837.7454,10.075409,0.28069335,5,5,-8.219605,3.013467,10.969077,0.298835,0.008646445,0.2567543,22.408194,22.408194,23.559084,63
DESY3RM-219780,352.207851886219,-52.5769908588739,0.121803895,0.00953,439.6824168137388,20.939692663943934,1.058912218,0.0424731509999998,0.0910532970000002,1.2876599410000001E42,7.684599234919801E41,9.563921288792001E41,2.2864960100000005E42,1.62344284883847E42,1.2606373152694201E42,1.03418501,0.0610332453,0.108653321,1.288952031E40,1.288952031E40,9.55491622680164E42,2.2624546040000004E40,2.2624546040000004E40,1.163873631018251E43,500.0,418.8213036028219,434.5035499146137,432.58194566964517,439.6824168137388,439.6824168137388,439.6824168137388,439.6824168137388,439.6824168137388,439.6824168137388,439.6824168137388,true,219780,14.815963,3.996593E-4,0.11727911,0.0074028494,0.323354,-1.0,-1.0,0.11727911,0.120210096,7.448641,1.5600202,7.982565,1.3342336,0.59486085,1.1013075,0.09396719,0.0,0.028040221,0.121803895,0.00775586,1,0.011058195,6.3895135,2.760789,9.150303,1,0.60599536,352.207851886219,-52.5769908588739,1.8320686,0.61757034,-411.03784,-31.484636,-9764.877,7.4468927,0.017138602,5,2,-3.0367408,3.8020868,6.187881,0.120133325,0.0064320536,0.4060546,22.754747,22.754747,23.559084,93
DESY3RM-220739,26.68962995265,-38.8543389016379,0.23545727,0.0156,497.789799911473,133.8977524934376,1.688696082,0.4510344270000002,1.938180194,6.128336126000001E42,1.7400028120391403E42,2.4941256570487503E42,1.3802485870000001E43,3.0850991506393405E42,6.33475886412368E42,1.326155398,0.3812961252,0.7900593570000001,4.4405618020000006E42,1.80634319697983E42,1.5571597359724402E42,9.224857042000001E42,4.07643914249241E42,4.7396041962592003E42,500.0,527.239975008658,1355.4640952247519,535.8264799672972,1178.3426831382328,430.7951616773453,515.9183836606834,497.789799911473,497.789799911473,497.789799911473,497.789799911473,true,220739,16.734549,0.0021565047,0.2388264,0.01130437,0.6607865,-1.0,-1.0,0.2388264,0.23360963,8.05884,1.3864274,7.6011906,1.3330723,0.60430264,1.0009423,0.0019385212,0.0,0.7739424,0.23545727,0.008362373,1,0.015112012,6.366406,3.1767921,9.543198,1,0.627852,26.68962995265,-38.8543389016379,1.0321826,-7.196311,-51.775723,-12.911201,-1439.3624,8.05884,0.0,5,1,-1.8532073,2.711107,6.2302475,0.23352835,0.0074989595,0.25575298,22.40524,22.40524,23.559084,6
DESY3RM-223894,15.9074997719748,-22.292416982068,0.22131905,0.0151,719.0968992727555,125.05185331118102,2.986924633,1.173163444,8.572945226999998,3.7733617990000004E42,3.7733617990000004E42,7.813333920271901E41,9.712292879E42,9.712292333644482E42,4.72818719876925E42,2.949521012,1.13145325,8.529331468,3.5875948390000005E42,3.5875948390000005E42,1.5239070088370202E42,9.186400121000002E42,9.18639943386739E42,6.98509992735913E42,500.0,686.8592297479935,776.3621010444105,793.0136639279029,719.0968992727555,719.0968992727555,719.0968992727555,719.0968992727555,719.0968992727555,719.0968992727555,719.0968992727555,true,223894,17.281475,0.002304435,0.24004339,0.011764959,1.4343473,-1.0,-1.0,0.18683523,0.20443244,6.5180874,1.6368414,7.0520115,1.6042376,0.57919395,1.0227952,0.022117777,0.0,4.0448737,0.22131905,0.008050343,6,0.020162083,6.291055,-0.36226466,5.9287906,0,0.5706748,15.8960195414559,-22.2494506353842,1.1557949,-21.353577,-361.55005,-43.193226,-4618.2163,6.47292,0.2582117,5,4,0.8327846,1.4160457,4.0319366,0.21878602,0.007258724,0.22804156,22.318531,22.318531,23.559084,66
DESY3RM-224806,37.3651652355152,-4.80696339382034,0.24707882,0.0239,464.8942000366019,89.35842802473627,1.108807303,0.2746541321000001,0.4033260239999998,4.4233245970000005E42,3.09937597931429E42,1.4983186361951402E42,8.498181896000001E42,5.59210667926035E42,4.8123899914504406E42,0.8634528489,0.1121387404999999,0.2570054411,4.6708999950000006E42,2.6097578258665202E42,6.5116527601871005E41,8.128432846E42,2.8483455802943703E42,2.03129367992569E42,500.0,357.9221300116661,702.7181347966829,335.2095091305096,1963.5533836091658,426.41572486926134,464.8942000366019,464.8942000366019,464.8942000366019,464.8942000366019,464.8942000366019,true,224806,16.88323,0.0029328812,0.2527848,0.012435179,15.306385,0.25962,0.25962,0.2527848,0.24568592,7.860525,1.4438266,6.731657,1.2768309,0.60129875,1.0064797,0.0056451615,0.0,15.640401,0.24707882,0.009613893,1,0.02975946,6.2708373,3.549496,9.8203335,1,0.62085164,37.3651652355152,-4.80696339382034,1.4905072,3.5209658,-635.84576,32.08668,-1422.6139,7.758133,0.36450776,5,2,-3.480399,2.654679,6.838169,0.24572223,0.008772746,0.23878366,22.353333,22.353333,23.559084,89
DESY3RM-225582,65.8848136766293,-51.5592983802804,0.1863392,0.0131,376.52984085190747,17.6614783384628,0.8925519901,0.0485582069,0.0611953675999999,2.2563935420000003E42,2.059271599929E41,1.9478746482614E41,3.7141035500000003E42,4.0077280822195E41,3.6408155467921E41,0.8670543364,0.0647333112999999,0.1250339772000001,1.0587558420000001E42,1.0587558419999901E42,1.039520794348213E44,1.7258295690000002E42,1.7258295690000002E42,1.2984361057769868E44,500.0,385.7213480267427,379.04384440642,375.90283486764633,376.52984085190747,376.52984085190747,376.52984085190747,376.52984085190747,376.52984085190747,376.52984085190747,376.52984085190747,true,225582,16.229124,9.2297565E-4,0.17021884,0.008742278,2.2719803,-1.0,-1.0,0.17021884,0.18322672,8.760569,2.2666068,4.824785,1.3104696,0.6144782,1.1807837,0.15856573,0.0,3.058977,0.1863392,0.008854737,1,0.013622695,6.252339,2.7211642,8.973503,3,0.65188974,65.8848136766293,-51.5592983802804,1.7143745,17.970707,508.98587,152.30443,-12694.402,8.760569,0.0,5,1,-2.388474,2.5169485,6.488591,0.18312603,0.008240474,0.2977248,22.520128,22.520128,23.559084,40
